LLM,False Positives,False Negatives,Incorrect Extractions,Correct Matches,Precision,Recall,F1score,Accuracy,Parsed,Hospital,Prompt,Distressed
gpt-4.1-mini*ImageInput*,22,31.0,9,4,11.428571428571429,11.428571428571429,11.428571428571429,9.090909090909092,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,41.0,0,13,92.85714285714286,24.074074074074073,38.23529411764705,24.074074074074073,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,20,47.0,11,4,11.428571428571429,7.8431372549019605,9.30232558139535,6.451612903225806,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,49.0,11,2,5.88235294117647,3.9215686274509802,4.705882352941176,3.225806451612903,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,50.0,0,14,93.33333333333333,21.875,35.44303797468354,21.875,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,26.0,12,2,5.714285714285714,7.142857142857142,6.349206349206349,5.0,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,23,30.0,9,3,8.571428571428571,9.090909090909092,8.823529411764707,7.142857142857142,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,28.0,1,13,92.85714285714286,31.70731707317073,47.27272727272727,30.952380952380953,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,32.0,9,3,8.571428571428571,8.571428571428571,8.571428571428571,6.8181818181818175,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,23,53.0,8.0,4.0,11.428571428571429,7.017543859649122,8.695652173913043,6.25,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,81.0,10,2,5.88235294117647,2.4096385542168677,3.418803418803419,2.1505376344086025,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,51.0,0,16,94.11764705882352,23.88059701492537,38.095238095238095,23.88059701492537,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,48.0,1,13,92.85714285714286,21.311475409836063,34.666666666666664,20.967741935483872,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,27.0,1,14,93.33333333333333,34.146341463414636,50.00000000000001,33.33333333333333,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,38.0,9,3,8.571428571428571,7.317073170731707,7.894736842105263,6.0,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,59.0,0,16,100.0,21.333333333333336,35.16483516483517,21.333333333333336,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,44.0,0,16,94.11764705882352,26.666666666666668,41.55844155844156,26.666666666666668,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,40.0,1,13,92.85714285714286,24.528301886792452,38.80597014925374,24.074074074074073,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,32.0,8,4,11.428571428571429,11.11111111111111,11.267605633802818,9.090909090909092,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,69.0,1,10,90.9090909090909,12.658227848101266,22.222222222222225,12.5,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,34.0,0,10,100.0,22.727272727272727,37.03703703703704,22.727272727272727,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,31.0,10,3,8.823529411764707,8.823529411764707,8.823529411764707,6.8181818181818175,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,34.0,0,16,100.0,32.0,48.484848484848484,32.0,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,29.0,11,2,5.88235294117647,6.451612903225806,6.153846153846154,4.761904761904762,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,56.0,0,10,100.0,15.151515151515152,26.315789473684212,15.151515151515152,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,46.0,9,3,8.571428571428571,6.122448979591836,7.142857142857143,5.172413793103448,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,46.0,0,13,100.0,22.033898305084744,36.11111111111111,22.033898305084744,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,75.0,1,12,92.3076923076923,13.793103448275861,23.999999999999996,13.636363636363635,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,22.0,0,16,100.0,42.10526315789473,59.25925925925925,42.10526315789473,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,22.0,12,6,16.666666666666664,21.428571428571427,18.75,15.0,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,23,56.0,9,3,8.571428571428571,5.084745762711865,6.382978723404256,4.411764705882353,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,17,53.0,16,2,5.714285714285714,3.6363636363636362,4.444444444444445,2.8169014084507045,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,32.0,1,13,92.85714285714286,28.888888888888886,44.06779661016949,28.26086956521739,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,39.0,11,2,5.714285714285714,4.878048780487805,5.263157894736842,3.8461538461538463,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,55.0,0,10,90.9090909090909,15.384615384615385,26.315789473684212,15.384615384615385,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,39.0,9,4,11.428571428571429,9.30232558139535,10.256410256410257,7.6923076923076925,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,52.0,0,12,100.0,18.75,31.57894736842105,18.75,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,27.0,1,10,83.33333333333334,27.027027027027028,40.816326530612244,26.31578947368421,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,65.0,11,1,2.941176470588235,1.5151515151515151,2.0,1.2987012987012987,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,47.0,14,4,11.11111111111111,7.8431372549019605,9.195402298850574,6.153846153846154,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,72.0,15,3,8.333333333333332,4.0,5.405405405405405,3.3333333333333335,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,65.0,0,14,100.0,17.72151898734177,30.107526881720432,17.72151898734177,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,26.0,0,12,100.0,31.57894736842105,48.0,31.57894736842105,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,38.0,10,2,5.88235294117647,5.0,5.405405405405405,4.0,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,23.0,1,16,94.11764705882352,41.02564102564102,57.142857142857146,40.0,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,39.0,1,12,92.3076923076923,23.52941176470588,37.5,23.076923076923077,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,44.0,12,2,5.714285714285714,4.3478260869565215,4.938271604938272,3.4482758620689653,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,45.0,0,13,92.85714285714286,22.413793103448278,36.111111111111114,22.413793103448278,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,39.0,9,4,11.76470588235294,9.30232558139535,10.38961038961039,7.6923076923076925,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,44.0,0,12,100.0,21.428571428571427,35.29411764705882,21.428571428571427,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,62.0,13,0,0.0,0.0,0.0,0.0,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,28.0,11,3,8.571428571428571,9.67741935483871,9.090909090909092,7.142857142857142,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,26.0,13,5,13.88888888888889,16.129032258064516,14.925373134328359,11.363636363636363,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,18,27.0,14,5,13.513513513513514,15.625,14.492753623188404,10.869565217391305,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,17,34.0,14,4,11.428571428571429,10.526315789473683,10.95890410958904,7.6923076923076925,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,48.0,0,12,100.0,20.0,33.333333333333336,20.0,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,108.0,1,13,86.66666666666667,10.743801652892563,19.117647058823533,10.655737704918032,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,31.0,14.0,4.0,11.11111111111111,11.428571428571429,11.267605633802818,8.333333333333332,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,24.0,12,6,16.666666666666664,20.0,18.18181818181818,14.285714285714285,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,41.0,10,2,5.88235294117647,4.651162790697675,5.194805194805195,3.7735849056603774,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,31.0,11,2,5.88235294117647,6.0606060606060606,5.970149253731344,4.545454545454546,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,68.0,0,10,90.9090909090909,12.82051282051282,22.47191011235955,12.82051282051282,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,46.0,11,3,8.571428571428571,6.122448979591836,7.142857142857143,5.0,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,18,34.0,14,4,11.11111111111111,10.526315789473683,10.81081081081081,7.6923076923076925,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,56.0,1,16,94.11764705882352,22.22222222222222,35.95505617977528,21.91780821917808,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,49.0,1,10,90.9090909090909,16.94915254237288,28.57142857142857,16.666666666666664,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,36.0,10,2,5.714285714285714,5.263157894736842,5.47945205479452,4.166666666666666,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,74.0,11,1,2.941176470588235,1.3333333333333335,1.834862385321101,1.1627906976744187,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,22,53.0,10.0,2.0,5.88235294117647,3.6363636363636362,4.4943820224719095,3.125,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,26.0,0,16,94.11764705882352,38.095238095238095,54.23728813559322,38.095238095238095,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,44.0,15,3,8.333333333333332,6.382978723404255,7.228915662650602,4.838709677419355,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,17,85.0,14,4,11.428571428571429,4.49438202247191,6.451612903225806,3.8834951456310676,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,37.0,0,13,92.85714285714286,26.0,40.625,26.0,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,24.0,0,16,94.11764705882352,40.0,56.14035087719298,40.0,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,17,40.0,14,4,11.428571428571429,9.090909090909092,10.126582278481013,6.896551724137931,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,37.0,0,11,91.66666666666666,22.916666666666664,36.666666666666664,22.916666666666664,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,23.0,1,16,94.11764705882352,41.02564102564102,57.142857142857146,40.0,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,47.0,11,2,5.88235294117647,4.081632653061225,4.8192771084337345,3.3333333333333335,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,57.0,0,16,100.0,21.91780821917808,35.95505617977528,21.91780821917808,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,52.0,0,12,100.0,18.75,31.57894736842105,18.75,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,39.0,0,13,92.85714285714286,25.0,39.3939393939394,25.0,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,32.0,12,2,5.714285714285714,5.88235294117647,5.797101449275362,4.3478260869565215,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,22.0,0,16,94.11764705882352,42.10526315789473,58.18181818181818,42.10526315789473,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,36.0,0,16,100.0,30.76923076923077,47.05882352941177,30.76923076923077,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,51.0,0,13,92.85714285714286,20.3125,33.333333333333336,20.3125,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,54.0,10,2,5.88235294117647,3.571428571428571,4.444444444444445,3.0303030303030303,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,44.0,0,14,100.0,24.137931034482758,38.888888888888886,24.137931034482758,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,29.0,1,16,94.11764705882352,35.55555555555556,51.612903225806456,34.78260869565217,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,28.0,10,2,5.88235294117647,6.666666666666667,6.249999999999999,5.0,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,38.0,12,2,5.714285714285714,5.0,5.333333333333333,3.8461538461538463,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,30.0,1,13,92.85714285714286,30.23255813953488,45.61403508771929,29.545454545454547,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,34.0,11,3,8.571428571428571,8.108108108108109,8.333333333333332,6.25,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,54.0,0,12,100.0,18.181818181818183,30.76923076923077,18.181818181818183,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,51.0,1,10,90.9090909090909,16.39344262295082,27.77777777777778,16.129032258064516,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,17,57.0,15,3,8.571428571428571,5.0,6.315789473684211,4.0,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,38.0,10,2,5.714285714285714,5.0,5.333333333333333,4.0,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,99.0,1,13,92.85714285714286,11.607142857142858,20.634920634920636,11.504424778761061,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,34.0,0,12,100.0,26.08695652173913,41.37931034482759,26.08695652173913,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,33.0,12.0,6.0,16.666666666666664,15.384615384615385,16.0,12.0,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,61.0,15,3,8.333333333333332,4.6875,5.999999999999999,3.79746835443038,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,38.0,12,2,5.714285714285714,5.0,5.333333333333333,3.8461538461538463,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,60.0,0,11,91.66666666666666,15.492957746478872,26.506024096385538,15.492957746478872,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,59.0,12,2,5.714285714285714,3.278688524590164,4.166666666666667,2.73972602739726,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,41.0,1,16,94.11764705882352,28.07017543859649,43.24324324324324,27.586206896551722,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,52.0,12,2,5.714285714285714,3.7037037037037033,4.4943820224719095,3.0303030303030303,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,49.0,1,16,94.11764705882352,24.615384615384617,39.02439024390244,24.242424242424242,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,40.0,11,1,2.941176470588235,2.4390243902439024,2.6666666666666665,1.9230769230769231,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,52.0,12,1,2.941176470588235,1.8867924528301887,2.2988505747126435,1.5384615384615385,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,17,28.0,14,4,11.428571428571429,12.5,11.940298507462686,8.695652173913043,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,26.0,11,3,8.571428571428571,10.344827586206897,9.375000000000002,7.5,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,48.0,12,2,5.714285714285714,4.0,4.705882352941176,3.225806451612903,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,23,28.0,9,3,8.571428571428571,9.67741935483871,9.090909090909092,7.5,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,44.0,0,16,94.11764705882352,26.666666666666668,41.55844155844156,26.666666666666668,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,59.0,15,3,8.333333333333332,4.838709677419355,6.122448979591836,3.896103896103896,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,62.0,0,16,94.11764705882352,20.51282051282051,33.68421052631579,20.51282051282051,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,59.0,0,11,91.66666666666666,15.714285714285714,26.82926829268293,15.714285714285714,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,39.0,11,2,5.88235294117647,4.878048780487805,5.333333333333333,3.8461538461538463,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,50.0,0,13,92.85714285714286,20.634920634920633,33.76623376623377,20.634920634920633,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,38.0,0,16,100.0,29.629629629629626,45.714285714285715,29.629629629629626,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,52.0,12,1,2.941176470588235,1.8867924528301887,2.2988505747126435,1.5384615384615385,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,41.0,1,12,92.3076923076923,22.641509433962266,36.36363636363637,22.22222222222222,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,51.0,0,16,100.0,23.88059701492537,38.554216867469876,23.88059701492537,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,56.0,1,13,92.85714285714286,18.84057971014493,31.32530120481928,18.571428571428573,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,32.0,1,13,86.66666666666667,28.888888888888886,43.33333333333333,28.26086956521739,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,44.0,9,3,8.823529411764707,6.382978723404255,7.407407407407407,5.357142857142857,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,28.0,11,1,2.941176470588235,3.4482758620689653,3.1746031746031744,2.5,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,17,53.0,15,3,8.571428571428571,5.357142857142857,6.593406593406594,4.225352112676056,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,32.0,0,16,94.11764705882352,33.33333333333333,49.230769230769226,33.33333333333333,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,20,45.0,10,5,14.285714285714285,10.0,11.76470588235294,8.333333333333332,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,44.0,0,14,100.0,24.137931034482758,38.888888888888886,24.137931034482758,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,20,44.0,11,4,11.428571428571429,8.333333333333332,9.63855421686747,6.779661016949152,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,47.0,1,10,90.9090909090909,17.543859649122805,29.41176470588235,17.24137931034483,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,47.0,0,10,100.0,17.543859649122805,29.850746268656714,17.543859649122805,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,37.0,1,12,92.3076923076923,24.489795918367346,38.70967741935483,24.0,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,25.0,1,16,94.11764705882352,39.02439024390244,55.17241379310345,38.095238095238095,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,48.0,9,3,8.571428571428571,5.88235294117647,6.976744186046512,5.0,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,54.0,0,13,100.0,19.402985074626866,32.5,19.402985074626866,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,42.0,0,12,100.0,22.22222222222222,36.36363636363636,22.22222222222222,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,46.0,9,3,8.571428571428571,6.122448979591836,7.142857142857143,5.172413793103448,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,22,30.0,10,2,5.88235294117647,6.25,6.06060606060606,4.761904761904762,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,42.0,11,1,2.941176470588235,2.3255813953488373,2.5974025974025974,1.8518518518518516,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,34.0,0,16,100.0,32.0,48.484848484848484,32.0,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,71.0,1,14,93.33333333333333,16.470588235294116,27.999999999999996,16.27906976744186,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,19,66.0,15,2,5.555555555555555,2.941176470588235,3.846153846153846,2.4096385542168677,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,30.0,13,5,13.88888888888889,14.285714285714285,14.08450704225352,10.416666666666668,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,34.0,1,13,92.85714285714286,27.659574468085108,42.62295081967213,27.083333333333332,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,26.0,12,2,5.555555555555555,7.142857142857142,6.249999999999999,5.0,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,28.0,1,13,86.66666666666667,31.70731707317073,46.42857142857143,30.952380952380953,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,32.0,9,3,8.571428571428571,8.571428571428571,8.571428571428571,6.8181818181818175,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,32.0,0,14,100.0,30.434782608695656,46.66666666666667,30.434782608695656,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,18,26.0,11,7,19.444444444444446,21.21212121212121,20.289855072463766,15.909090909090908,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,40.0,0,16,94.11764705882352,28.57142857142857,43.83561643835616,28.57142857142857,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,29.0,1,12,92.3076923076923,29.268292682926827,44.44444444444444,28.57142857142857,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,18,38.0,12,6,16.666666666666664,13.636363636363635,15.0,10.714285714285714,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,17,89.0,15,3,8.571428571428571,3.260869565217391,4.724409448818897,2.803738317757009,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,60.0,0,16,94.11764705882352,21.052631578947366,34.40860215053763,21.052631578947366,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,26.0,1,13,92.85714285714286,33.33333333333333,49.056603773584904,32.5,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,62.0,1,12,92.3076923076923,16.216216216216218,27.58620689655173,16.0,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,24.0,0,16,100.0,40.0,57.142857142857146,40.0,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,46.0,10,2,5.88235294117647,4.166666666666666,4.878048780487805,3.4482758620689653,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,38.0,12,2,5.714285714285714,5.0,5.333333333333333,3.8461538461538463,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,46.0,12,2,5.714285714285714,4.166666666666666,4.819277108433735,3.3333333333333335,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,50.0,0,13,92.85714285714286,20.634920634920633,33.76623376623377,20.634920634920633,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,24.0,0,14,100.0,36.84210526315789,53.84615384615384,36.84210526315789,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,47.0,10.0,2.0,5.88235294117647,4.081632653061225,4.8192771084337345,3.4482758620689653,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,17,34.0,13,5,14.285714285714285,12.82051282051282,13.513513513513514,9.615384615384617,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,19,23.0,15,2,5.555555555555555,8.0,6.557377049180328,5.0,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,23,51.0,11,1,2.857142857142857,1.9230769230769231,2.2988505747126435,1.5873015873015872,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,48.0,0,16,94.11764705882352,25.0,39.50617283950617,25.0,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,28.0,1,11,84.61538461538461,28.205128205128204,42.30769230769231,27.500000000000004,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,52.0,1,13,86.66666666666667,20.0,32.5,19.696969696969695,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,33.0,1,12,92.3076923076923,26.666666666666668,41.37931034482758,26.08695652173913,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,47.0,0,10,100.0,17.543859649122805,29.850746268656714,17.543859649122805,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,41.0,0,13,92.85714285714286,24.074074074074073,38.23529411764705,24.074074074074073,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,46.0,1,13,92.85714285714286,22.033898305084744,35.61643835616438,21.666666666666668,True,Kingston,LTNER/GPT-NER,True
